,Diện tích,Số phòng ngủ,Số toilet,Chủ đầu tư,Vĩ độ,Kinh độ,Nội thất,Actual,Predicted
1352,230.0,4.0,3.0,734.0,20.994333267211896,105.86756134033199,1.0,13500000000.0,10223310609.5
1353,134.0,3.0,2.0,111.0,21.0403366088867,105.76758575439501,1.0,3978000000.0,4285421793.5
1354,120.0,3.0,2.0,734.0,21.0317993164063,105.814193725586,1.0,12800000000.0,7336058977.5
1355,103.0,3.0,2.0,21.0,20.9981651306152,105.80150604247999,1.0,3150000000.0,3415876061.5
1356,87.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3300000000.0,3006159717.5
1357,73.89,2.0,2.0,1.0,20.9860000610352,105.812187194824,1.0,2300000000.0,2243656105.5
1358,89.0,3.0,2.0,78.0,21.0647963070627,105.812311143608,1.0,3300000000.0,3613463809.5
1359,93.1,3.0,2.0,1.0,21.0004196166992,105.803436279297,1.0,3400000000.0,3095235905.5
1360,71.5,2.0,2.0,34.0,21.0277194976807,105.78589630127001,1.0,3500000000.0,2588373149.5
1361,52.0,2.0,2.0,1.0,20.956588745117198,105.844886779785,1.0,1400000000.0,1392084901.5
1362,24.0,2.0,2.0,1.0,21.0018407,105.859707,0.0,880000000.0,658398045.5
1363,78.0,2.0,2.0,144.0,20.996685028076197,105.873847961426,1.0,2650000000.0,2530300389.5
1364,62.7,2.0,2.0,4.0,20.9993877410889,105.807266235352,1.0,1620000000.0,1927265201.5
1365,105.0,3.0,2.0,6.0,20.9906978607178,105.787773132324,0.0,2100000000.0,3080885561.5
1366,66.8,2.0,2.0,23.0,21.0523986816406,105.78018188476601,1.0,1900000000.0,2303625465.5
1367,74.0,2.0,2.0,20.0,21.0443725585938,105.80323028564501,1.0,3300000000.0,2736756237.5
1368,78.0,3.0,2.0,69.0,21.0443172454834,105.877861022949,1.0,2400000000.0,2534507833.5
1369,94.3,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3420000000.0,3115598581.5
1370,154.0,3.0,3.0,67.0,21.072135925293,105.810997009277,0.0,7300000000.0,6824629053.5
1371,60.0,2.0,2.0,16.0,20.973093032836896,105.83837127685499,1.0,1780000000.0,1583724829.5
1372,98.0,3.0,2.0,144.0,21.0919170379639,105.78500366210899,1.0,3900000000.0,3725841369.5
1373,61.0,2.0,2.0,78.0,21.0882797241211,105.80040740966801,0.0,2100000000.0,2090214949.5
1374,127.5,3.0,2.0,34.0,21.0277194976807,105.78589630127001,0.0,5800000000.0,4511631317.5
1375,102.5,3.0,2.0,1.0,20.9947719573975,105.80612945556601,0.0,3500000000.0,3449897473.5
1376,49.0,2.0,2.0,6.0,21.036306381225604,105.933120727539,1.0,965000000.0,1591713849.5
1377,100.0,2.0,2.0,65.0,21.0116748809814,105.86267852783199,0.0,5250000000.0,4001558673.5
1378,121.0,3.0,2.0,1.0,21.047119140625,105.78136444091801,0.0,3400000000.0,3603946297.5
1379,118.0,3.0,2.0,27.0,21.06853675842289,105.802764892578,0.0,4800000000.0,3973731077.5
1380,105.0,3.0,2.0,20.0,21.0443725585938,105.80323028564501,0.0,3450000000.0,3874669277.5
1381,112.0,3.0,2.0,118.0,21.0495662689209,105.778594970703,1.0,3950000000.0,4204479429.5
1382,60.0,2.0,2.0,24.0,20.957574844360398,105.806900024414,1.0,800000000.0,1262158529.5
1383,78.0,2.0,2.0,118.0,21.0083923339844,105.73024749755899,0.0,1300000000.0,1457433937.5
1384,95.0,3.0,2.0,27.0,20.9945335388184,105.789390563965,0.0,2800000000.0,2947165033.5
1385,61.0,2.0,2.0,33.0,20.997150421142603,105.82169342041,0.0,1800000000.0,2015920317.5
1386,62.6,2.0,2.0,1.0,21.0798377990723,105.78685760497999,1.0,1200000000.0,1660072521.5
1387,109.0,3.0,2.0,58.0,21.053024291992198,105.798637390137,0.0,4850000000.0,4219763241.5
1388,112.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,5000000000.0,4427715341.5
1389,89.0,3.0,2.0,83.0,21.0315856933594,105.768203735352,1.0,2100000000.0,3082028577.5
1390,79.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3400000000.0,2925070717.5
1391,65.73,1.0,2.0,5.0,21.0640926361084,105.80973815917999,1.0,3200000000.0,2365702449.5
1392,128.0,3.0,2.0,12.0,21.0119361877441,105.77499389648399,1.0,4000000000.0,3661767177.5
1393,90.5,3.0,2.0,4.0,20.9638843536377,105.824165344238,0.0,2500000000.0,2544436237.5
1394,77.8,2.0,2.0,40.0,21.004817962646502,105.804672241211,0.0,2700000000.0,2706228509.5
1395,63.7,2.0,2.0,1.0,21.0024147033691,105.964111328125,1.0,2200000000.0,1646907389.5
1396,110.0,3.0,3.0,12.0,21.0644302368164,105.79842376709,1.0,3400000000.0,3914842141.5
1397,88.3,3.0,2.0,734.0,21.002666473388697,105.8154296875,0.0,3700000000.0,4813648813.5
1398,65.0,2.0,2.0,44.0,20.9732913970947,105.82000732421899,1.0,1200000000.0,1644673269.5
1399,92.0,2.0,2.0,53.0,21.029411315918,105.768753051758,1.0,3567000000.0,3323220309.5
1400,91.2,3.0,2.0,1.0,21.0004196166992,105.803436279297,0.0,2500000000.0,3064495129.5
1401,89.0,3.0,2.0,10.0,20.961841583252,105.79552459716801,0.0,1520000000.0,2200180297.5
1402,88.0,2.0,2.0,3.0,20.9874248504639,105.851547241211,1.0,1780000000.0,2828169341.5
1403,44.0,2.0,2.0,6.0,21.06287956237789,105.722236633301,1.0,725000000.0,2050482153.5
1404,72.0,2.0,2.0,6.0,21.00026512146,105.86993408203101,1.0,2300000000.0,2285692257.5
1405,81.0,3.0,2.0,93.0,20.976610183715803,105.761520385742,1.0,2050000000.0,1596241005.5
1406,67.0,2.0,2.0,1.0,20.978338241577106,105.83633422851601,0.0,1680000000.0,2012052197.5
1407,84.0,2.0,2.0,67.0,21.0639667510986,105.805503845215,0.0,3700000000.0,3361703673.5
1408,75.0,2.0,2.0,26.0,20.9984378814697,105.866737365723,1.0,2950000000.0,2407284309.5
1409,60.0,2.0,1.0,1.0,20.9947719573975,105.80612945556601,1.0,2200000000.0,1653538173.5
1410,95.0,2.0,2.0,1.0,20.96027292490011,105.842544555664,1.0,1800000000.0,2095304397.5
1411,60.0,2.0,2.0,24.0,20.957574844360398,105.806900024414,1.0,830000000.0,1262158529.5
1412,68.0,2.0,2.0,93.0,20.976610183715803,105.761520385742,0.0,1800000000.0,1390624125.5
1413,92.16,3.0,2.0,51.0,20.9962978363037,105.805633544922,0.0,3100000000.0,3096117057.5
1414,82.8,2.0,2.0,7.0,20.9992942810059,105.80495452880899,0.0,2700000000.0,2675434133.5
1415,146.0,3.0,2.0,178.0,21.064899444580103,105.827049255371,0.0,6800000000.0,9485775157.5
1416,97.0,3.0,2.0,22.0,21.0044555664063,105.802528381348,0.0,3600000000.0,3371904505.5
1417,162.0,4.0,3.0,93.0,20.983570098877,105.772262573242,0.0,1800000000.0,3774408361.5
1418,82.0,2.0,2.0,26.0,20.9984378814697,105.866737365723,0.0,2850000000.0,2679207261.5
1419,74.76,2.0,2.0,20.0,21.0577354431152,105.91335296630899,1.0,2000000000.0,1797626373.5
1420,83.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,0.0,2950000000.0,2832960713.5
1421,98.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,0.0,3600000000.0,3096186257.5
1422,95.3,3.0,2.0,59.0,20.9760246276855,105.761596679688,0.0,1800000000.0,1851925645.5
1423,67.6,2.0,2.0,16.0,21.082349777221697,105.871757507324,0.0,1350000000.0,1733782793.5
1424,56.0,2.0,2.0,44.0,20.9732913970947,105.82000732421899,1.0,1080000000.0,1304383221.5
1425,90.0,3.0,3.0,118.0,21.0495662689209,105.778594970703,0.0,3000000000.0,3166244721.5
1426,46.0,2.0,1.0,1.0,21.0365322,105.78883159999998,1.0,1020000000.0,1458633893.5
1427,75.0,2.0,2.0,1.0,21.047119140625,105.78136444091801,0.0,2300000000.0,2252166121.5
1428,94.87,3.0,2.0,52.0,20.9842433929443,105.808448791504,0.0,2800000000.0,2957895541.5
1429,87.7,2.0,2.0,178.0,21.069709777832,105.811210632324,1.0,3500000000.0,4785369817.5
1430,115.0,3.0,2.0,734.0,21.0317993164063,105.814193725586,0.0,8400000000.0,7697234085.5
1431,100.0,3.0,2.0,144.0,21.0919170379639,105.78500366210899,1.0,3600000000.0,3736086009.5
1432,76.0,2.0,2.0,178.0,21.0058059692383,105.79437255859399,0.0,2880000000.0,3069252877.5
1433,146.0,3.0,3.0,178.0,21.064899444580103,105.827049255371,0.0,6500000000.0,8812907265.5
1434,62.0,2.0,2.0,1.0,20.9848365783691,105.85985565185499,0.0,2000000000.0,1950119109.5
1435,76.4,2.0,2.0,1.0,21.0222282409668,105.85427093505899,1.0,19000000000.0,2699009173.5
1436,77.4,2.0,2.0,45.0,20.985540390014602,105.79894256591801,1.0,2300000000.0,2245095369.5
1437,135.0,3.0,2.0,38.0,20.9834575653076,105.78564453125,1.0,3000000000.0,3163507681.5
1438,70.0,2.0,2.0,1.0,21.0326834,105.8554151,0.0,3900000000.0,2377016969.5
1439,81.0,2.0,2.0,14.0,20.993579864502,105.79821014404301,0.0,2800000000.0,2459543001.5
1440,130.0,4.0,3.0,144.0,21.03342628479,105.77883148193399,0.0,5100000000.0,4798826677.5
1441,73.0,2.0,2.0,1.0,20.9999027252197,105.80218505859399,0.0,2500000000.0,2348498877.5
1442,130.0,3.0,3.0,65.0,21.0116748809814,105.86267852783199,0.0,6550000000.0,5141704257.5
1443,64.0,2.0,2.0,118.0,20.979537963867198,105.84161376953101,1.0,1900000000.0,1715973665.5
1444,65.0,2.0,2.0,22.0,21.0034675598145,105.802444458008,0.0,2450000000.0,2165656509.5
1445,92.54,3.0,2.0,9.0,21.0576000213623,105.88459777832001,1.0,2150000000.0,3019438705.5
1446,72.0,2.0,2.0,1.0,21.0313606262207,105.780097961426,1.0,2500000000.0,2501058453.5
1447,80.0,3.0,2.0,1.0,20.9921478,105.7994222,0.0,1450000000.0,2520760929.5
1448,72.2,2.0,2.0,1.0,20.9860000610352,105.812187194824,0.0,2100000000.0,2176430341.5
1449,65.0,2.0,2.0,19.0,20.9994716644287,105.72045135497999,1.0,1350000000.0,1611151657.5
1450,53.0,2.0,1.0,1.0,21.0713761,105.7943322,0.0,820000000.0,1416516613.5
1451,124.0,3.0,2.0,65.0,21.0116748809814,105.86267852783199,1.0,8600000000.0,5340303457.5
1452,99.0,3.0,2.0,111.0,21.0403366088867,105.76758575439501,0.0,2600000000.0,3442071109.5
1453,100.0,3.0,2.0,1.0,20.9860000610352,105.812187194824,0.0,3050000000.0,3253127985.5
1454,130.0,3.0,2.0,1.0,20.9540576934814,105.740982055664,1.0,1539000000.0,-1229489014.5
1455,78.0,2.0,2.0,34.0,21.0457458496094,105.86637878417999,1.0,2600000000.0,2803118873.5
1456,83.0,2.0,2.0,58.0,21.053024291992198,105.798637390137,1.0,3300000000.0,3371285865.5
1457,143.0,3.0,2.0,20.0,21.0212249755859,105.82806396484399,1.0,4280000000.0,6322972761.5
1458,72.0,2.0,2.0,118.0,21.002981185913104,105.732055664063,1.0,1390000000.0,1478664497.5
1459,83.0,2.0,2.0,58.0,21.053024291992198,105.798637390137,0.0,3500000000.0,3266734525.5
1460,82.0,3.0,2.0,7.0,20.9397029876709,105.787254333496,0.0,1400000000.0,1672113453.5
1461,202.0,4.0,3.0,19.0,21.0360012054443,105.78246307372999,1.0,9800000000.0,7297870345.5
1462,31.2,1.0,1.0,1.0,21.0024147033691,105.964111328125,1.0,870000000.0,1547763709.5
1463,74.7,2.0,2.0,1.0,20.9999027252197,105.80218505859399,1.0,2700000000.0,2470169541.5
1464,73.0,2.0,2.0,59.0,20.9760246276855,105.761596679688,1.0,1400000000.0,1400338129.5
1465,105.0,3.0,2.0,734.0,21.002666473388697,105.8154296875,0.0,4300000000.0,5217819765.5
1466,107.0,3.0,2.0,45.0,20.9824485778809,105.782279968262,1.0,2900000000.0,2650084905.5
1467,106.0,2.0,2.0,51.0,20.9687538146973,105.79210662841801,0.0,1700000000.0,1582717873.5
1468,95.0,3.0,2.0,27.0,21.0511112213135,105.800590515137,0.0,3200000000.0,3374219309.5
1469,102.0,2.0,2.0,10.0,21.0124912261963,105.811317443848,0.0,3700000000.0,3767759525.5
1470,60.0,2.0,2.0,33.0,20.9605541229248,105.845962524414,1.0,1400000000.0,1483615717.5
1471,79.9,3.0,2.0,1.0,21.0024147033691,105.964111328125,1.0,2370000000.0,1542798249.5
1472,100.0,3.0,2.0,1.0,20.98483657836914,105.85985565185548,1.0,3000000000.0,3335475365.5
1473,120.0,3.0,2.0,33.0,21.034498214721697,105.795516967773,0.0,4100000000.0,4569274033.5
1474,82.0,3.0,2.0,1.0,20.9947719573975,105.80612945556601,1.0,2500000000.0,2515954237.5
1475,76.0,2.0,2.0,1.0,20.9947719573975,105.80612945556601,0.0,2700000000.0,2387552165.5
1476,60.0,2.0,2.0,78.0,21.084030230198398,105.811933994293,1.0,2200000000.0,2300718849.5
1477,97.98,3.0,2.0,26.0,20.9984378814697,105.866737365723,1.0,4200000000.0,3360698473.5
1478,70.0,2.0,2.0,734.0,21.0190830230713,105.78173065185499,0.0,2700000000.0,3211237817.5
1479,70.0,2.0,2.0,33.0,21.028190612793,105.779197692871,1.0,2160000000.0,2483017001.5
1480,86.0,3.0,2.0,734.0,20.998958587646502,105.788032531738,1.0,3500000000.0,3898950361.5
1481,95.2,2.0,2.0,3.0,20.9717483520508,105.839065551758,1.0,2100000000.0,2567206601.5
1482,151.0,3.0,2.0,54.0,20.9972763061523,105.80298614502001,1.0,6500000000.0,5165251989.5
1483,45.0,2.0,1.0,1.0,21.0027755,105.8563287,1.0,1320000000.0,769504065.5
1484,95.0,2.0,2.0,1.0,20.9999389648438,105.836372375488,0.0,3100000000.0,3258875713.5
1485,101.0,3.0,2.0,27.0,20.9945335388184,105.789390563965,0.0,3400000000.0,3115043313.5
1486,104.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,4300000000.0,4380455009.5
1487,83.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,2940000000.0,2960687525.5
1488,87.0,2.0,2.0,58.0,21.053024291992198,105.798637390137,1.0,3690000000.0,3583416649.5
1489,82.0,3.0,2.0,45.0,20.985540390014602,105.79894256591801,1.0,2480000000.0,2226990013.5
1490,93.0,3.0,2.0,78.0,21.081007003784197,105.81809234619101,1.0,3400000000.0,3610510141.5
1491,61.5,2.0,2.0,123.0,20.9635620117188,105.831611633301,1.0,1500000000.0,1331102417.5
1492,65.0,2.0,1.0,22.0,21.0141487121582,105.78872680664101,0.0,1750000000.0,2208771393.5
1493,82.0,2.0,2.0,26.0,20.9984378814697,105.866737365723,1.0,2800000000.0,2703483369.5
1494,76.0,2.0,2.0,26.0,20.9984378814697,105.866737365723,1.0,2900000000.0,2449901985.5
1495,90.0,2.0,1.0,1.0,21.0375451,105.7919566,1.0,1950000000.0,2780291405.5
1496,126.2,3.0,2.0,5.0,21.000291824340803,105.81600952148399,1.0,5450000000.0,4662286405.5
1497,90.0,3.0,2.0,118.0,21.0495662689209,105.778594970703,0.0,3100000000.0,3551773549.5
1498,83.0,3.0,2.0,83.0,20.97145652771,105.828170776367,1.0,1650000000.0,1960935601.5
1499,69.4,2.0,2.0,118.0,20.9729385375977,105.866355895996,1.0,1820000000.0,1766396713.5
1500,106.5,3.0,2.0,144.0,20.996685028076197,105.873847961426,1.0,3500000000.0,3765962749.5
1501,88.0,2.0,2.0,65.0,21.0116748809814,105.86267852783199,1.0,4500000000.0,3321374749.5
1502,109.7,3.0,2.0,1.0,21.000560760498,105.80291748046899,0.0,3650000000.0,3780643121.5
1503,72.0,2.0,2.0,734.0,21.0197982788086,105.780708312988,1.0,3200000000.0,3144388781.5
1504,59.0,2.0,1.0,69.0,21.0443172454834,105.877861022949,1.0,2000000000.0,1541175613.5
1505,78.0,2.0,2.0,10.0,20.961841583252,105.79552459716801,1.0,2600000000.0,1604724509.5
1506,95.0,3.0,2.0,45.0,20.9824485778809,105.782279968262,1.0,2547000000.0,2422511785.5
1507,94.0,2.0,2.0,67.0,21.014102935790998,105.801788330078,0.0,3150000000.0,3692159981.5
1508,79.71,2.0,2.0,178.0,21.069709777832,105.811210632324,0.0,3565000000.0,4505504469.5
