Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,ViDo,KinhDo,LoaiTin
1050000000.0,40.0,1,2,4,3,0,1,20.9837408,105.8500372,0
3900000000.0,118.0,3,2,4,3,0,123,20.9972763061523,105.80298614502001,0
1900000000.0,66.8,2,2,7,6,1,49,21.0523986816406,105.78018188476601,0
2900000000.0,98.0,3,2,7,6,1,20,21.033765792846697,105.770301818848,0
2650000000.0,72.0,2,2,4,3,1,286,21.0495662689209,105.778594970703,0
3100000000.0,90.0,2,2,3,4,1,286,21.0495662689209,105.778594970703,0
3400000000.0,135.0,3,2,8,5,0,245,21.0403366088867,105.76758575439501,0
8750000000.0,110.0,3,2,5,8,1,1,21.0317993164063,105.814193725586,0
3100000000.0,75.0,2,2,5,8,0,1403,21.0197982788086,105.780708312988,0
4700000000.0,117.0,3,2,5,8,1,1403,21.0365676879883,105.760482788086,0
2100000000.0,105.0,3,2,8,5,1,208,20.9739627838135,105.78907012939501,0
1500000000.0,68.0,2,2,5,8,0,208,20.9739627838135,105.78907012939501,0
1450000000.0,72.0,2,2,5,8,0,208,20.9739627838135,105.78907012939501,0
4700000000.0,86.0,2,2,6,7,1,1403,21.0229530334473,105.809814453125,0
2900000000.0,80.0,2,2,6,7,1,1403,21.0365676879883,105.760482788086,0
1350000000.0,76.3,3,2,6,8,1,447,20.963314056396502,105.82673645019501,0
1800000000.0,60.0,2,2,6,7,0,1403,21.0065288543701,105.753555297852,0
2060000000.0,62.8,2,2,5,8,0,1,21.0024147033691,105.964111328125,0
1280000000.0,76.0,2,1,6,7,1,208,21.0626907348633,105.90833282470699,0
1070000000.0,80.0,2,1,7,6,1,208,21.0626907348633,105.90833282470699,0
3600000000.0,98.1,3,2,7,6,1,92,21.072135925293,105.810997009277,0
1700000000.0,92.0,3,2,7,6,1,1,20.9561653137207,105.843521118164,0
3650000000.0,90.0,3,2,7,6,0,61,20.9984378814697,105.866737365723,0
2850000000.0,103.0,3,2,7,6,1,41,20.973093032836896,105.83837127685499,0
3400000000.0,123.0,3,2,5,8,1,92,21.072135925293,105.810997009277,0
4100000000.0,153.0,4,2,5,8,1,92,21.072135925293,105.810997009277,0
1370000000.0,60.0,2,1,6,7,1,1,21.0024147033691,105.964111328125,0
2300000000.0,78.0,2,2,7,6,1,245,21.0403366088867,105.76758575439501,0
3900000000.0,95.6,3,2,7,6,1,1,21.0240802764893,105.78963470459,0
4100000000.0,95.0,3,2,7,6,1,113,21.0277194976807,105.78589630127001,0
3700000000.0,71.0,2,2,7,6,0,113,21.0277194976807,105.78589630127001,0
4200000000.0,85.0,2,2,4,3,0,113,21.0277194976807,105.78589630127001,0
5900000000.0,127.5,3,2,4,3,0,113,21.0277194976807,105.78589630127001,0
1370000000.0,55.0,2,1,4,3,0,1,21.0024147033691,105.964111328125,0
1930000000.0,69.0,2,2,7,6,1,1,21.0024147033691,105.964111328125,0
2200000000.0,83.4,2,2,7,6,0,245,21.0403366088867,105.76758575439501,0
1600000000.0,55.0,2,1,7,6,1,1403,21.0065288543701,105.753555297852,0
4310000000.0,86.0,3,2,3,4,0,113,21.0277194976807,105.78589630127001,0
18640000000.0,183.6,3,3,8,6,0,160,21.04117202758789,105.825096130371,0
3800000000.0,71.0,2,2,8,5,0,113,21.0277194976807,105.78589630127001,0
3300000000.0,121.0,3,2,8,5,0,1,21.047119140625,105.78136444091801,0
2900000000.0,147.0,3,2,8,7,1,208,21.0701694488525,105.906837463379,0
1170000000.0,37.5,1,1,5,8,1,1,21.0024147033691,105.964111328125,0
1234000000.0,46.5,1,1,7,6,1,1,21.0024147033691,105.964111328125,0
1714000000.0,68.4,2,2,8,5,0,1,21.0024147033691,105.964111328125,0
1232000000.0,46.5,1,1,7,6,1,1403,21.0065288543701,105.753555297852,0
1970000000.0,69.3,2,2,7,6,1,1403,21.0065288543701,105.753555297852,0
2857000000.0,81.7,3,2,6,7,1,1403,21.0065288543701,105.753555297852,0
2000000000.0,83.0,3,2,6,7,1,106,20.9625549316406,105.76525115966801,0
2050000000.0,47.2,3,1,6,7,0,1,21.0224017,105.81585990000002,0
2100000000.0,70.0,2,2,8,5,1,16,21.00026512146,105.86993408203101,0
3500000000.0,71.0,2,2,8,5,0,113,21.0277194976807,105.78589630127001,0
2050000000.0,85.0,3,1,8,5,0,1,21.0215298,105.81205220000001,0
2700000000.0,63.0,2,2,8,5,0,113,21.0277194976807,105.78589630127001,0
3922000000.0,71.5,2,2,8,5,1,113,21.0277194976807,105.78589630127001,0
2771000000.0,63.3,2,2,8,5,1,113,21.0277194976807,105.78589630127001,0
2260000000.0,50.0,1,1,8,5,0,160,21.04117202758789,105.825096130371,0
3512000000.0,72.0,1,1,8,5,0,160,21.04117202758789,105.825096130371,0
6055000000.0,135.0,3,2,8,5,1,160,21.04117202758789,105.825096130371,0
5516000000.0,95.0,2,2,4,3,0,160,21.04117202758789,105.825096130371,0
4700000000.0,86.0,3,2,3,4,0,113,21.0277194976807,105.78589630127001,0
3600000000.0,121.0,3,2,8,6,1,1,21.047119140625,105.78136444091801,0
3922000000.0,71.5,2,2,8,5,1,113,21.0277194976807,105.78589630127001,0
3600000000.0,83.0,2,2,8,5,0,42,21.0296936035156,105.82151031494101,0
2600000000.0,75.0,2,2,8,5,1,123,20.9972763061523,105.80298614502001,0
3390000000.0,121.6,3,2,8,5,1,1,21.047119140625,105.78136444091801,0
3900000000.0,50.0,2,2,8,5,0,1,21.0215628925353,105.85247480735,0
5000000000.0,76.23,2,2,8,5,0,285,21.069709777832,105.811210632324,0
1180000000.0,57.0,2,2,8,5,1,177,20.983570098877,105.772262573242,0
1950000000.0,102.8,3,3,6,5,1,99,20.9760246276855,105.761596679688,0
5900000000.0,128.0,3,2,6,7,0,113,21.0277194976807,105.78589630127001,0
3300000000.0,124.0,3,2,8,5,0,3,20.9965934753418,105.798934936523,0
2650000000.0,74.0,2,2,4,3,1,286,21.0495662689209,105.778594970703,0
4200000000.0,103.0,3,2,8,5,0,64,21.029411315918,105.768753051758,0
2750000000.0,90.0,3,2,8,5,0,286,21.0495662689209,105.778594970703,0
2700000000.0,86.0,3,2,8,5,1,48,21.035120010376,105.767433166504,0
1400000000.0,52.0,2,2,8,5,1,75,20.9605541229248,105.845962524414,0
1400000000.0,51.7,2,2,8,5,0,75,20.9605541229248,105.845962524414,0
3680000000.0,87.0,2,2,1,4,1,153,21.053024291992188,105.79863739013672,0
3400000000.0,100.0,3,2,2,6,1,366,20.996685028076197,105.873847961426,0
3000000000.0,90.0,3,2,2,1,0,286,21.0495662689209,105.778594970703,0
2400000000.0,100.0,3,2,2,1,1,22,21.0174350738525,105.780395507813,0
3990000000.0,102.0,3,2,2,1,0,1,21.0240802764893,105.78963470459,0
2100000000.0,84.0,3,2,2,1,1,37,21.0577354431152,105.91335296630899,0
2700000000.0,60.0,2,1,4,3,1,153,21.053024291992188,105.79863739013672,0
4400000000.0,100.0,3,2,2,4,0,1403,20.994333267211896,105.86756134033199,0
3050000000.0,86.0,3,2,2,1,0,286,21.0495662689209,105.778594970703,0
5150000000.0,118.5,3,2,4,3,1,1403,20.994333267211896,105.86756134033199,0
2680000000.0,75.0,2,2,4,3,0,1403,20.9947910308838,105.86784362792999,0
1700000000.0,67.0,2,2,4,3,1,1,21.0024147033691,105.964111328125,0
4300000000.0,104.0,3,2,4,3,1,64,21.029411315918,105.768753051758,0
2100000000.0,83.4,2,2,4,3,1,162,21.0295810699463,105.850410461426,0
6500000000.0,143.0,4,3,5,8,0,1403,20.994333267211896,105.86756134033199,0
13000000000.0,230.0,4,3,2,6,0,1403,20.9947910308838,105.86784362792999,0
5974000000.0,128.0,3,2,2,1,0,113,21.0277194976807,105.78589630127001,0
2650000000.0,74.0,2,2,3,4,0,286,21.0495662689209,105.778594970703,0
2500000000.0,65.0,2,2,7,6,1,87,21.004817962646502,105.804672241211,0
2500000000.0,69.0,2,2,8,5,1,87,21.004817962646502,105.804672241211,0
2750000000.0,75.0,2,2,4,3,1,1403,20.9947910308838,105.86784362792999,0
1400000000.0,70.0,2,2,4,3,0,121,20.9599075317383,105.76819610595699,0
3050000000.0,81.0,2,2,4,3,0,1403,20.9947910308838,105.86784362792999,0
2200000000.0,58.4,2,2,4,3,1,151,21.081007003784197,105.81809234619101,0
4700000000.0,103.2,3,2,8,6,1,366,21.0919170379639,105.78500366210899,0
2200000000.0,101.6,3,2,7,6,1,126,20.9732913970947,105.82000732421899,0
980000000.0,45.0,1,1,8,5,1,447,20.9635620117188,105.831611633301,0
1680000000.0,80.0,2,2,3,4,0,208,20.97145652771,105.828170776367,0
5600000000.0,88.0,2,2,3,4,1,285,21.064899444580103,105.827049255371,0
2100000000.0,83.0,2,2,3,4,0,1,20.9439792633057,105.855438232422,0
1545000000.0,58.0,2,2,7,6,0,75,20.9605541229248,105.845962524414,0
3300000000.0,89.0,3,2,4,3,1,151,21.081007003784197,105.81809234619101,0
2020000000.0,83.4,3,2,7,6,1,162,21.038553563278306,105.908002853394,0
2300000000.0,83.0,3,2,8,5,1,1,21.0409755706787,105.91366577148399,0
3600000000.0,94.0,3,2,8,5,1,64,21.029411315918,105.768753051758,0
3400000000.0,87.3,3,2,5,6,1,42,21.0371780395508,105.87306976318399,0
3000000000.0,81.0,2,2,3,4,0,1403,20.9947910308838,105.86784362792999,0
1850000000.0,74.0,2,2,4,3,1,286,20.9729385375977,105.866355895996,0
9700000000.0,160.0,4,3,4,3,1,366,21.083890914917,105.80847930908199,0
5750000000.0,120.0,3,2,4,6,0,1403,20.9965782165527,105.865196228027,0
1450000000.0,71.6,2,2,5,8,1,84,20.9525299072266,105.790313720703,0
7350000000.0,160.0,4,2,3,7,0,1403,20.9947910308838,105.86784362792999,0
4400000000.0,104.0,3,2,3,4,0,1403,20.994333267211896,105.86756134033199,0
1850000000.0,76.0,2,2,7,6,0,177,20.9763450622559,105.76149749755899,0
1300000000.0,49.0,1,1,8,5,0,67,20.9733200073242,105.778282165527,0
2900000000.0,64.0,2,2,5,8,1,40,20.9981651306152,105.80150604247999,0
2200000000.0,67.0,2,2,7,6,1,48,21.035120010376,105.767433166504,0
4223000000.0,100.0,3,2,8,5,1,64,21.029411315918,105.768753051758,0
750000000.0,33.0,1,1,5,7,1,208,20.9626617431641,105.82126617431601,0
3300000000.0,122.0,3,2,5,8,0,1,21.047119140625,105.78136444091801,0
850000000.0,59.8,2,2,5,8,1,1,20.998463313781134,105.7218635009884,0
3200000000.0,91.0,2,2,6,7,1,208,20.9638290405273,105.83186340332001,0
1180000000.0,67.0,2,2,6,7,0,447,20.963314056396502,105.82673645019501,0
2100000000.0,105.0,3,2,7,6,1,1,20.96728515625,105.778175354004,0
2520000000.0,68.3,2,1,3,4,1,79,21.0555438995361,105.805130004883,0
4100000000.0,153.0,4,2,3,4,1,92,21.072135925293,105.810997009277,0
3070000000.0,121.6,3,2,6,4,0,1,21.047119140625,105.78136444091801,0
3850000000.0,88.0,3,2,3,4,1,1403,20.994333267211896,105.86756134033199,0
3400000000.0,123.0,3,2,3,4,1,92,21.072135925293,105.810997009277,0
1900000000.0,53.0,1,1,3,4,1,1403,20.994333267211896,105.86756134033199,0
2500000000.0,80.45,2,2,3,4,1,50,20.985540390014602,105.79894256591801,0
6100000000.0,120.0,2,2,4,8,1,1403,20.994333267211896,105.86756134033199,0
4520000000.0,106.0,3,2,4,3,1,1403,20.994333267211896,105.86756134033199,0
1120000000.0,63.0,2,2,5,7,0,447,20.9635982513428,105.82803344726601,0
4200000000.0,192.0,4,4,5,8,1,208,20.9796447753906,105.792343139648,0
4200000000.0,192.0,5,2,5,8,1,208,20.9796447753906,105.792343139648,0
2950000000.0,83.0,2,2,4,3,1,1403,20.994333267211896,105.86756134033199,0
3350000000.0,80.0,2,2,3,4,1,1403,20.994333267211896,105.86756134033199,0
1910000000.0,67.0,2,2,3,4,1,177,20.9763450622559,105.76149749755899,0
3070000000.0,73.0,2,2,2,1,1,1403,20.994333267211896,105.86756134033199,0
4800000000.0,113.2,2,2,1,2,1,7,21.065017700195305,105.798934936523,0
2470000000.0,75.0,3,2,1,2,1,1403,21.0065288543701,105.753555297852,0
2300000000.0,80.0,3,2,1,2,1,1,21.0024147033691,105.964111328125,0
1200000000.0,46.0,1,1,1,2,1,1,21.0024147033691,105.964111328125,0
3991000000.0,96.2,3,2,3,4,1,366,21.0919170379639,105.78500366210899,0
870000000.0,28.0,1,1,7,6,1,1,21.0024147033691,105.964111328125,0
1490000000.0,60.0,2,1,8,5,1,1,21.0024147033691,105.964111328125,0
1900000000.0,70.0,2,2,7,6,1,1,21.0024147033691,105.964111328125,0
1760000000.0,91.0,3,2,7,6,1,38,21.0374660491943,105.907508850098,0
1580000000.0,59.0,2,1,8,5,1,1,21.0024147033691,105.964111328125,0
970000000.0,39.0,1,1,8,5,1,1,21.0024147033691,105.964111328125,0
3200000000.0,91.5,3,2,5,8,1,1,21.0004196166992,105.803436279297,0
1270000000.0,78.0,2,2,6,8,0,286,21.0083923339844,105.73024749755899,0
1300000000.0,76.0,2,2,7,6,1,286,21.0083923339844,105.73024749755899,0
3900000000.0,98.5,3,2,3,4,1,43,21.0443725585938,105.80323028564501,0
2900000000.0,70.0,2,2,3,4,1,43,21.012432098388697,105.76739501953101,0
2300000000.0,82.0,2,2,7,6,1,14,21.0833492279053,105.81072998046899,0
3100000000.0,115.0,3,2,8,5,1,25,21.0300979614258,105.761878967285,0
4300000000.0,128.0,3,2,8,5,1,32,21.0190162658691,105.79320526122999,0
1450000000.0,65.0,2,2,8,5,1,1,20.96728515625,105.778175354004,0
1350000000.0,82.3,3,2,6,7,0,73,20.964334487915,105.827293395996,0
2120000000.0,83.0,3,2,4,1,1,286,20.9729385375977,105.866355895996,0
2700000000.0,63.0,2,2,3,4,0,113,21.0277194976807,105.78589630127001,0
1750000000.0,63.0,2,1,2,6,0,1,21.0458443,105.8105002,0
7800000000.0,185.5,4,4,2,1,0,64,21.029411315918,105.768753051758,0
3000000000.0,83.0,3,2,1,2,1,286,21.0495662689209,105.778594970703,0
2200000000.0,64.0,2,2,1,2,0,1,20.9947719573975,105.80612945556601,0
1250000000.0,65.5,2,2,1,2,1,177,20.983570098877,105.772262573242,0
3500000000.0,98.0,3,2,8,5,0,59,21.0044555664063,105.802528381348,0
2220000000.0,97.0,3,2,6,7,1,39,21.0341358184814,105.764106750488,0
1700000000.0,57.0,2,1,7,6,1,22,21.0174350738525,105.780395507813,0
9000000000.0,248.0,1,1,7,6,1,245,21.0403366088867,105.76758575439501,0
3550000000.0,80.0,2,2,3,4,1,1403,20.994333267211896,105.86756134033199,0
3580000000.0,100.0,3,2,3,4,0,366,21.0919170379639,105.78500366210899,0
5750000000.0,122.0,3,2,5,8,0,1403,20.994333267211896,105.86756134033199,0
4300000000.0,100.0,3,2,7,6,0,366,21.0919170379639,105.78500366210899,0
1050000000.0,54.3,2,2,8,7,1,126,20.9732913970947,105.82000732421899,0
1360000000.0,76.27,2,3,6,7,1,447,20.963314056396502,105.82673645019501,0
4900000000.0,92.0,2,2,5,8,1,1,21.0182209014893,105.824096679688,0
1578000000.0,55.0,2,1,7,6,1,1403,21.0065288543701,105.753555297852,0
2900000000.0,89.0,3,2,7,6,0,286,21.0495662689209,105.778594970703,0
3000000000.0,100.0,3,2,7,6,1,32,20.9996452331543,105.799385070801,0
4600000000.0,145.0,3,3,7,6,1,1403,21.002666473388697,105.8154296875,0
1950000000.0,61.6,2,2,6,7,1,50,20.985540390014602,105.79894256591801,0
5700000000.0,128.0,3,2,6,7,1,113,21.0277194976807,105.78589630127001,0
1900000000.0,62.0,2,2,6,7,1,50,20.985540390014602,105.79894256591801,0
4000000000.0,112.0,3,2,4,3,1,286,21.0495662689209,105.778594970703,0
2830000000.0,115.0,3,2,4,3,1,153,20.9968299865723,105.793838500977,0
1450000000.0,60.1,2,1,4,3,1,1,21.0024147033691,105.964111328125,0
1950000000.0,95.0,3,2,4,3,1,1,20.9939002990723,105.76019287109399,0
2771000000.0,63.3,2,2,4,3,1,113,21.0277194976807,105.78589630127001,0
1880000000.0,69.2,2,2,4,3,1,1,21.0024147033691,105.964111328125,0
3267000000.0,107.8,3,2,3,4,0,16,20.9965381622314,105.863388061523,0
1250000000.0,67.0,2,1,3,4,0,41,20.9994716644287,105.72045135497999,0
3100000000.0,95.0,3,2,8,5,0,59,21.019056320190398,105.787979125977,0
2600000000.0,91.2,2,2,6,7,0,1,21.0004196166992,105.803436279297,0
4500000000.0,90.0,2,2,6,6,1,160,21.0116748809814,105.86267852783199,0
3270000000.0,107.8,3,2,3,4,0,1403,20.99479103088379,105.86784362792969,0
8600000000.0,124.0,3,2,3,4,1,160,21.0116748809814,105.86267852783199,0
1950000000.0,70.0,3,2,4,3,1,24,21.035062789917,105.74966430664101,0
4500000000.0,110.3,3,2,3,2,1,1403,20.9947910308838,105.86784362792999,0
2281000000.0,97.7,3,2,3,4,0,38,21.037466049194336,105.90750885009766,0
1250000000.0,62.0,2,2,3,4,1,62,20.9939575195313,105.78890991210899,0
1020000000.0,63.0,2,2,3,4,1,447,20.9635982513428,105.82803344726601,0
4500000000.0,109.0,3,2,3,7,0,84,21.0371532440186,105.786338806152,0
970000000.0,56.0,2,2,3,4,0,1,20.9663813,105.83772809999999,0
1195000000.0,65.52,2,2,5,8,0,447,20.963314056396502,105.82673645019501,0
1500000000.0,54.0,2,2,5,8,0,75,20.9605541229248,105.845962524414,0
1130000000.0,61.0,2,2,6,5,0,447,20.963314056396502,105.82673645019501,0
15300000000.0,267.0,4,3,6,6,1,92,21.072135925293,105.810997009277,0
25000000.0,87.7,3,2,6,7,1,1,20.96728515625,105.77817535400392,0
2400000000.0,76.0,2,2,6,7,1,1,20.9848365783691,105.85985565185499,0
3200000000.0,68.0,2,2,5,8,1,1403,21.0363712310791,105.780860900879,0
4578000000.0,123.0,3,2,5,8,0,366,21.0919170379639,105.78500366210899,0
1500000000.0,74.0,2,2,7,6,1,286,21.002981185913104,105.732055664063,0
4500000000.0,102.2,2,2,8,5,0,160,21.0116748809814,105.86267852783199,0
1900000000.0,55.0,2,2,6,7,1,50,20.985540390014602,105.79894256591801,0
2300000000.0,77.4,2,2,7,6,1,50,20.985540390014602,105.79894256591801,0
4600000000.0,86.0,2,2,7,6,1,1,21.0082607269287,105.796043395996,0
3700000000.0,102.0,2,2,7,6,1,14,21.0124912261963,105.811317443848,0
2700000000.0,83.0,3,2,4,3,1,126,21.064998626709002,105.80028533935499,0
975000000.0,29.9,1,1,7,6,1,1403,20.998958587646502,105.788032531738,0
3950000000.0,92.0,3,2,8,5,0,1403,20.998958587646502,105.788032531738,0
1160000000.0,84.0,2,2,7,8,1,447,20.962467193603498,105.79236602783199,0
1860000000.0,53.0,2,2,8,5,0,1403,20.998958587646502,105.788032531738,0
2400000000.0,102.0,2,2,8,5,0,18,20.9636821746826,105.77370452880899,0
4700000000.0,168.0,4,3,8,5,1,18,20.9636821746826,105.77370452880899,0
1200000000.0,62.0,2,2,2,1,1,49,21.0096874237061,105.72159576416,0
3000000000.0,100.0,2,2,7,6,1,106,21.034498214721697,105.795516967773,0
2100000000.0,72.0,2,1,6,7,1,1,20.9979156997756,105.84337091481899,0
3000000000.0,120.8,3,2,7,6,0,106,21.034498214721697,105.795516967773,0
2750000000.0,75.0,2,2,4,3,1,1403,20.9947910308838,105.86784362792999,0
1400000000.0,60.0,2,1,4,3,0,1,21.0024147033691,105.964111328125,0
2200000000.0,67.0,2,2,4,3,0,47,21.0209789276123,105.791061401367,0
4000000000.0,86.3,3,2,4,3,0,1403,21.0461521148682,105.915649414063,0
1780000000.0,88.0,2,2,7,6,0,99,20.9760246276855,105.761596679688,0
3000000000.0,112.0,3,2,7,6,0,105,20.970058441162106,105.87777709960899,0
3900000000.0,118.0,3,2,4,3,1,1403,20.9947910308838,105.86784362792999,0
3700000000.0,120.0,3,2,4,3,1,1403,20.994333267211896,105.86756134033199,0
2700000000.0,67.0,2,1,3,1,1,151,21.081007003784197,105.81809234619101,0
2100000000.0,78.0,2,2,3,4,0,105,20.970058441162106,105.87777709960899,0
2650000000.0,94.0,3,2,6,7,1,7,21.0175495147705,105.790672302246,0
2400000000.0,80.73,3,2,4,3,0,22,20.9827823638916,105.83438110351601,0
2923000000.0,80.0,3,2,6,7,1,162,21.0443172454834,105.877861022949,0
3100000000.0,87.0,2,2,3,4,1,61,20.9984378814697,105.866737365723,0
5500000000.0,127.5,3,2,3,4,1,113,21.0277194976807,105.78589630127001,0
4150000000.0,103.0,3,2,3,7,0,1403,20.9947910308838,105.86784362792999,0
1900000000.0,53.0,1,1,3,4,1,1403,20.9947910308838,105.86784362792999,0
3900000000.0,118.0,3,2,4,3,1,1403,20.9947910308838,105.86784362792999,0
2700000000.0,75.0,2,2,4,3,1,1403,20.994333267211896,105.86756134033199,0
3070000000.0,72.2,2,2,2,4,0,1403,20.994333267211896,105.86756134033199,0
3400000000.0,82.0,2,2,6,7,1,1403,20.994333267211896,105.86756134033199,0
2850000000.0,82.0,2,2,3,4,1,1403,20.9947910308838,105.86784362792999,0
3500000000.0,133.0,4,2,3,4,1,1,21.047119140625,105.78136444091801,0
1770000000.0,74.0,2,2,3,4,0,75,20.9605541229248,105.845962524414,0
2700000000.0,76.0,2,2,7,6,1,1,20.9947719573975,105.80612945556601,0
3000000000.0,90.8,3,2,6,5,1,1,20.9947719573975,105.80612945556601,0
2550000000.0,116.0,3,2,5,8,1,82,21.0315055847168,105.75537872314501,0
2850000000.0,80.0,2,2,5,8,1,61,20.9984378814697,105.866737365723,0
2750000000.0,70.0,2,2,5,8,0,29,21.0505809783936,105.79224395752001,0
2650000000.0,76.6,2,2,5,8,1,107,20.987026214599602,105.786834716797,0
2100000000.0,65.0,2,2,5,8,1,30,21.0304050445557,105.777030944824,0
4250000000.0,76.4,2,2,8,5,0,285,21.069709777832,105.811210632324,0
3000000000.0,81.5,2,2,4,3,0,1403,20.9947910308838,105.86784362792999,0
2700000000.0,72.26,3,2,8,5,1,107,20.987026214599602,105.786834716797,0
1400000000.0,69.0,2,2,8,5,1,1,20.9561653137207,105.843521118164,0
2100000000.0,96.8,3,2,8,5,1,1403,21.0065288543701,105.753555297852,0
2400000000.0,107.0,3,2,8,5,0,3,21.0410137176514,105.76511383056601,0
5380000000.0,88.8,2,2,8,5,1,285,21.064899444580103,105.827049255371,0
6500000000.0,111.0,3,3,8,5,1,285,21.064899444580103,105.827049255371,0
1900000000.0,74.0,2,2,6,7,1,177,20.9830436706543,105.757339477539,0
3600000000.0,99.0,3,2,4,3,1,366,21.0919170379639,105.78500366210899,0
4530000000.0,103.2,3,2,8,6,1,366,21.0919170379639,105.78500366210899,0
2053000000.0,93.0,3,2,8,5,0,75,20.9605541229248,105.845962524414,0
2700000000.0,63.0,2,2,3,4,0,113,21.0277194976807,105.78589630127001,0
3000000000.0,73.0,2,2,3,4,1,40,20.9981651306152,105.80150604247999,0
2200000000.0,62.0,2,2,3,4,1,121,21.0160980224609,105.79248809814501,0
1130000000.0,68.0,2,2,7,6,0,447,20.9635982513428,105.82803344726601,0
5000000000.0,121.0,3,2,6,7,0,285,21.0058059692383,105.79437255859399,0
1900000000.0,75.0,2,2,6,7,0,177,20.9830436706543,105.757339477539,0
2100000000.0,65.0,2,2,4,3,0,30,21.0304050445557,105.777030944824,0
3500000000.0,102.0,2,2,7,7,1,121,21.0160980224609,105.79248809814501,0
5100000000.0,148.0,4,2,7,6,1,141,21.0639667510986,105.805503845215,0
5000000000.0,105.6,3,2,7,6,1,1,21.0240802764893,105.78963470459,0
3600000000.0,123.0,3,2,3,4,0,92,21.072135925293,105.810997009277,0
775000000.0,35.0,1,1,5,6,1,1,21.011702800000002,105.83686270000001,0
2050000000.0,69.0,2,2,7,6,0,30,21.0304050445557,105.777030944824,0
3800000000.0,103.0,3,2,7,6,0,8,21.011089324951197,105.799903869629,0
897000000.0,57.5,2,2,5,8,1,1,20.9919548034668,105.785102844238,0
3300000000.0,110.0,3,2,8,6,1,245,21.0403366088867,105.76758575439501,0
3450000000.0,74.0,2,2,8,5,1,1403,20.994333267211896,105.86756134033199,0
2460000000.0,56.0,1,2,8,5,0,1403,20.994333267211896,105.86756134033199,0
4000000000.0,108.0,3,2,4,6,0,36,21.031177520752,105.78939819335899,0
1810000000.0,74.0,2,2,6,7,1,177,20.9830436706543,105.757339477539,0
3060000000.0,110.0,3,2,4,3,1,245,21.0403366088867,105.76758575439501,0
1350000000.0,66.8,2,2,8,5,1,41,20.9994716644287,105.72045135497999,0
4100000000.0,105.0,3,2,8,5,1,25,21.000291824340803,105.81600952148399,0
4100000000.0,86.0,3,2,4,3,0,59,21.0295677185059,105.79187774658199,0
3376000000.0,122.0,3,2,3,4,1,1,21.0313606262207,105.780097961426,0
2500000000.0,71.0,2,2,7,6,1,121,21.0160980224609,105.79248809814501,0
6200000000.0,124.8,2,2,3,4,1,366,21.0786514282227,105.802612304688,0
